Node	Protocol_Version	User_Agent	Connected_Since	Services	Height	Hostname	City	Country_Code	Latitude	Longitude	Timezone	ASN	Timestamp	Latest_Height	Total_Nodes	Organization
cwq2fuc54mlp3ojc.onion:8333	70015	/Satoshi:0.18.0/	1569566088	1037	0	null	null	null	0	0	null	TOR	1569709702	597043	9603	"Tor network"
95.179.194.152:8333	70015	/Satoshi:0.18.0/	1568861633	1036	597043	95.179.194.152.vultr.com	London	GB	51.5128	-0.0638	Europe/London	AS20473	1569709702	597043	9603	"Choopa, LLC"
134.175.137.76:8333	70015	/Satoshi:0.17.0/	1569676745	1037	597043	134.175.137.76	null	CN	39.9289	116.3883	Asia/Shanghai	AS45090	1569709702	597043	9603	"Shenzhen Tencent Computer Systems Company Limited"
136.56.39.150:8333	70015	/Satoshi:0.18.0/	1569088065	1037	597043	136.56.39.150	Morrisville	US	35.8332	-78.8473	America/New_York	AS16591	1569709702	597043	9603	"Google Fiber Inc."
155.138.131.220:8333	70015	/Satoshi:0.18.0/	1568856161	1036	597043	155.138.131.220.vultr.com	Toronto	CA	43.6547	-79.3623	America/Toronto	AS20473	1569709702	597043	9603	"Choopa, LLC"
116.203.82.167:8333	70015	/Satoshi:0.17.1/	1568859040	1037	597043	static.167.82.203.116.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
188.165.243.206:8333	70015	/Satoshi:0.18.1/	1568856041	1037	597043	ns321200.ip-188-165-243.eu	null	FR	48.8582	2.3387	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
94.130.37.146:8333	70015	/Satoshi:0.18.0/	1568856040	1037	597043	static.146.37.130.94.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
[2003:e9:d72a:ab01:5fc:ff37:5711:769e]:8333	70015	/Satoshi:0.18.0/	1568856041	1037	597043	p200300E9D72AAB0105FCFF375711769E.dip0.t-ipconnect.de	Braunschweig	DE	52.259	10.5002	Europe/Berlin	AS3320	1569709702	597043	9603	"Deutsche Telekom AG"
159.65.140.38:8333	70015	/Satoshi:0.18.0/	1568858519	1037	597043	159.65.140.38	null	SG	1.314	103.6839	Asia/Singapore	AS14061	1569709702	597043	9603	"DigitalOcean, LLC"
91.178.131.108:8333	70015	/Satoshi:0.17.1/	1568856040	1037	597043	108.131-178-91.adsl-dyn.isp.belgacom.be	Hamme	BE	51.0982	4.137	Europe/Brussels	AS5432	1569709702	597043	9603	"Proximus NV"
13.250.24.78:8333	70015	/Satoshi:0.17.99/	1568856041	1037	597043	ec2-13-250-24-78.ap-southeast-1.compute.amazonaws.com	Singapore	SG	1.2996	103.8549	Asia/Singapore	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
144.217.70.70:8333	70015	/Satoshi:0.17.1/	1568856393	1037	597043	ns538342.ip-144-217-70.net	Beauharnois	CA	45.3161	-73.8736	America/Toronto	AS16276	1569709702	597043	9603	"OVH SAS"
173.249.2.209:8333	70015	/Satoshi:0.15.0.1/	1568856040	13	597043	vmi189423.contaboserver.net	Nuremberg	DE	49.405	11.1617	Europe/Berlin	AS51167	1569709702	597043	9603	"Contabo GmbH"
148.251.82.174:8333	70015	/Satoshi:0.16.3/	1568856040	1037	597043	sj0.logicfailed.com	Munich	DE	48.1497	11.585	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
82.15.104.69:8333	70015	/Satoshi:0.16.0/	1569695244	1037	597043	cpc134076-cosh17-2-0-cust68.know.cable.virginm.net	Portsmouth	GB	50.831	-1.0653	Europe/London	AS5089	1569709702	597043	9603	"Virgin Media Limited"
13.230.83.188:8333	70015	/Satoshi:0.14.99/	1568856041	12	597043	ec2-13-230-83-188.ap-northeast-1.compute.amazonaws.com	Tokyo	JP	35.6882	139.7532	Asia/Tokyo	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
45.20.67.1:8333	70015	/Satoshi:0.18.99/	1569204376	1033	597043	45-20-67-1.lightspeed.tukrga.sbcglobal.net	Athens	US	33.9461	-83.418	America/New_York	AS7018	1569709702	597043	9603	"AT&T Services, Inc."
159.89.13.100:8333	70015	/Satoshi:0.16.0/	1568856040	1037	597043	159.89.13.100	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569709702	597043	9603	"DigitalOcean, LLC"
[2001:bc8:3dc1:100::142]:8333	70015	/Satoshi:0.18.1/	1568856040	1037	597043	2001:bc8:3dc1:100::142	null	FR	46	2	Europe/Paris	AS12876	1569709702	597043	9603	"Online S.a.s."
199.192.19.195:8333	70015	/Satoshi:0.17.1/	1568856041	1036	597043	199.192.19.195	Los Angeles	US	34.0318	-118.4252	America/Los_Angeles	AS22612	1569709702	597043	9603	"Namecheap, Inc."
109.236.88.13:8333	70015	/Satoshi:0.17.1/	1568856040	1037	597043	customer.worldstream.nl	null	NL	52.3824	4.8995	Europe/Amsterdam	AS49981	1569709702	597043	9603	"WorldStream B.V."
100.26.186.72:8333	70015	/Satoshi:0.18.0/	1569417836	1037	597043	ec2-100-26-186-72.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1569709702	597043	9603	"Amazon.com, Inc."
46.165.196.209:8333	70015	/Satoshi:0.18.1/	1568980747	1037	597043	hosted-by.leaseweb.com	null	DE	51.2993	9.491	Europe/Berlin	AS28753	1569709702	597043	9603	"Leaseweb Deutschland GmbH"
81.82.201.5:8333	70015	/Satoshi:0.18.0/	1568856041	1037	597043	d5152c905.static.telenet.be	Lokeren	BE	51.1036	3.9934	Europe/Brussels	AS6848	1569709702	597043	9603	"Telenet BVBA"
24.124.40.98:8333	70015	/Satoshi:0.18.0/	1569161033	1037	597028	24-124-40-98-dynamic.midco.net	Tonganoxie	US	39.1026	-95.1051	America/Chicago	AS11232	1569709702	597043	9603	"Midcontinent Communications"
88.99.93.80:8333	70015	/Satoshi:0.18.1/	1568856041	1037	597043	mail.gottliebtfreitag.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
85.143.222.100:8333	70015	/Satoshi:0.18.0/	1569659236	1037	597043	207669.simplecloud.ru	St Petersburg	RU	59.8981	30.2619	Europe/Moscow	AS201848	1569709702	597043	9603	"Trader soft LLC"
35.189.254.229:8333	70015	/Satoshi:0.16.3(UASF-SegWit-BIP148)/	1568856041	1037	597043	229.254.189.35.bc.googleusercontent.com	Mountain View	US	37.4043	-122.0748	America/Los_Angeles	AS15169	1569709702	597043	9603	"Google LLC"
45.32.188.47:8333	70015	/Satoshi:0.18.0/	1568860213	1036	597043	45.32.188.47.vultr.com	Alexandria	AU	-33.9256	151.1906	Australia/Sydney	AS20473	1569709702	597043	9603	"Choopa, LLC"
49.232.26.26:50000	70015	/Satoshi:0.16.3/	1569546886	1036	597043	49.232.26.26	Beijing	CN	39.9288	116.3889	Asia/Shanghai	AS45090	1569709702	597043	9603	"Shenzhen Tencent Computer Systems Company Limited"
176.9.139.80:8333	70015	/Satoshi:0.15.1/	1568856040	13	597043	static.80.139.9.176.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
5.135.181.92:8333	70015	/Satoshi:0.18.1/	1569647501	1037	597043	ns3285804.ip-5-135-181.eu	null	FR	48.8582	2.3387	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
52.201.156.205:8333	70015	/Satoshi:0.16.3(bitcore)/	1568856607	1037	597043	ec2-52-201-156-205.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1569709702	597043	9603	"Amazon.com, Inc."
47.74.216.107:8333	70015	/Satoshi:0.13.2/	1568856041	13	597043	47.74.216.107	Singapore	SG	1.2996	103.8549	Asia/Singapore	AS45102	1569709702	597043	9603	"Alibaba (US) Technology Co., Ltd."
84.28.198.112:8333	70015	/Satoshi:0.18.0/	1569204145	1037	0	84-28-198-112.cable.dynamic.v4.ziggo.nl	Geleen	NL	50.9555	5.8283	Europe/Amsterdam	AS33915	1569709702	597043	9603	"Vodafone Libertel B.V."
71.71.149.95:8333	70015	/Satoshi:0.15.1/	1569589665	13	597043	71.71.149.95	Charlotte	US	35.1936	-80.6865	America/New_York	AS11426	1569709702	597043	9603	"Charter Communications Inc"
[2002:2f5b:a5f9::2f5b:a5f9]:8333	70015	/Satoshi:0.14.2/	1568856041	13	597043	2002:2f5b:a5f9::2f5b:a5f9	null	HK	22.25	114.1667	Asia/Hong_Kong	AS45102	1569709702	597043	9603	"Alibaba (US) Technology Co., Ltd."
178.238.234.25:8333	70015	/Satoshi:0.16.2/	1569659956	1037	597043	vmi189406.contaboserver.net	Munich	DE	48.1089	11.6074	Europe/Berlin	AS51167	1569709702	597043	9603	"Contabo GmbH"
90.255.119.100:8333	70015	/Satoshi:0.17.0/	1568856040	1037	597043	90.255.119.100	Bolton	GB	53.5866	-2.4354	Europe/London	AS5378	1569709702	597043	9603	"Vodafone Limited"
93.241.228.102:8333	70015	/Satoshi:0.18.0/	1569580028	1037	597043	mail.innovina.net	Polling	DE	47.811	11.1324	Europe/Berlin	AS3320	1569709702	597043	9603	"Deutsche Telekom AG"
[2a01:4f8:160:134e::2]:8333	70015	/Satoshi:0.15.1/	1568856393	13	597043	2a01:4f8:160:134e::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
207.7.131.37:8333	70015	/Satoshi:0.17.0/	1568857079	1037	597043	fieldcircus.milewski.org	San Francisco	US	37.7771	-122.406	America/Los_Angeles	AS23342	1569709702	597043	9603	"Unitedlayer, Inc."
86.84.198.19:8333	70015	/Satoshi:0.18.1/	1569184425	1037	597043	ip5654c613.adsl-surfen.hetnet.nl	Dronten	NL	52.5135	5.71	Europe/Amsterdam	AS1136	1569709702	597043	9603	"KPN B.V."
217.182.203.65:8333	70015	/Satoshi:0.17.1/	1569707266	1037	597043	ns3080388.ip-217-182-203.eu	null	PL	52.2394	21.0362	Europe/Warsaw	AS16276	1569709702	597043	9603	"OVH SAS"
54.36.234.238:8333	70015	/Satoshi:0.17.1/	1569482147	1037	597043	ip238.ip-54-36-234.eu	null	DE	51.2993	9.491	Europe/Berlin	AS16276	1569709702	597043	9603	"OVH SAS"
52.78.40.70:8333	70015	/Satoshi:0.14.99/	1568856041	12	597043	ec2-52-78-40-70.ap-northeast-2.compute.amazonaws.com	Incheon	KR	37.4562	126.7288	Asia/Seoul	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
108.160.202.208:8333	70015	/Satoshi:0.18.0/	1569051426	1037	597043	208.202.160.108.in-addr.arpa	Milwaukee	US	43.0475	-87.8964	America/Chicago	AS396447	1569709702	597043	9603	"SilverIP Communications Inc."
[2001:41d0:2:2d78::]:8333	70015	/Satoshi:0.15.1/	1568859040	13	597043	2001:41d0:2:2d78::	null	FR	46	2	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
50.116.23.109:8333	70015	/Satoshi:0.18.0/	1568856041	1036	597043	flax.rmsrv.com	Dallas	US	32.7787	-96.8217	America/Chicago	AS63949	1569709702	597043	9603	"Linode, LLC"
[2a01:4f8:10a:239c::2]:8333	70012	/Satoshi:0.12.1(bitcore)/	1568856041	5	597043	2a01:4f8:10a:239c::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
24.95.76.104:8333	70015	/Satoshi:0.18.0/	1569630447	1037	597043	cpe-24-95-76-104.columbus.res.rr.com	Tiffin	US	41.1236	-83.1819	America/New_York	AS10796	1569709702	597043	9603	"Charter Communications Inc"
147.253.54.26:8333	70015	/Satoshi:0.17.1/	1568856041	1037	597043	147.253.54.26	Laval	CA	45.5771	-73.6873	America/Toronto	AS5769	1569709702	597043	9603	"Videotron Telecom Ltee"
158.181.175.209:8333	70015	/Satoshi:0.18.0/	1569450881	1037	597043	158.181.175.209.mega.kg	Bishkek	KG	42.869	74.5939	Asia/Bishkek	AS41750	1569709702	597043	9603	"Mega-Line Ltd."
54.180.99.87:8333	70015	/Satoshi:0.18.0/	1568856041	1037	597043	ec2-54-180-99-87.ap-northeast-2.compute.amazonaws.com	Incheon	KR	37.4562	126.7288	Asia/Seoul	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
70.183.53.16:8333	70015	/Satoshi:0.18.0/	1569108885	1037	597043	wsip-70-183-53-16.ok.ok.cox.net	Tulsa	US	36.0496	-95.8858	America/Chicago	AS22773	1569709702	597043	9603	"Cox Communications Inc."
[2a01:4f8:151:645c::2]:8433	70015	/Satoshi:0.18.1/	1568856161	1037	597043	2a01:4f8:151:645c::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
3.14.142.159:8333	70015	/Satoshi:0.17.1/	1569709678	1037	565799	ec2-3-14-142-159.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
70.179.168.149:8333	70015	/Satoshi:0.18.1/	1569657549	1037	597043	ip70-179-168-149.fv.ks.cox.net	Manhattan	US	39.1918	-96.5818	America/Chicago	AS22773	1569709702	597043	9603	"Cox Communications Inc."
uturfbxtazsilwgm.onion:8333	70015	/Satoshi:0.18.0/	1569601671	1037	0	null	null	null	0	0	null	TOR	1569709702	597043	9603	"Tor network"
104.199.236.232:8333	70015	/Satoshi:0.18.0/	1569696194	1037	597043	232.236.199.104.bc.googleusercontent.com	null	null	35	105	Australia/Perth	AS15169	1569709702	597043	9603	"Google LLC"
62.251.100.171:8333	70015	/Satoshi:0.18.1/	1569395546	1037	597043	vpn-443.xs4all.space	Almere Stad	NL	52.4036	5.292	Europe/Amsterdam	AS3265	1569709702	597043	9603	"Xs4all Internet BV"
136.34.203.180:8333	70015	/Satoshi:0.18.1/	1568856041	1037	597043	136.34.203.180	Kansas City	US	38.9592	-94.5961	America/Chicago	AS16591	1569709702	597043	9603	"Google Fiber Inc."
190.38.232.241:8333	70015	/Satoshi:0.17.0/	1569685630	1036	597043	190-38-232-241.dyn.dsl.cantv.net	Caracas	VE	10.5048	-66.9208	America/Caracas	AS8048	1569709702	597043	9603	"CANTV Servicios, Venezuela"
173.249.53.237:8333	70015	/Satoshi:0.18.0/	1568856040	1036	597043	vmi236067.contaboserver.net	Nuremberg	DE	49.405	11.1617	Europe/Berlin	AS51167	1569709702	597043	9603	"Contabo GmbH"
176.9.86.146:8333	70015	/Satoshi:0.17.0/	1568856041	1037	597043	static.146.86.9.176.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
[2607:5300:203:44cb::]:8333	70015	/Satoshi:0.17.99(bitcore)/	1568856041	1037	597043	2607:5300:203:44cb::	null	CA	60	-95	America/Winnipeg	AS16276	1569709702	597043	9603	"OVH SAS"
45.76.26.34:8333	70015	/Satoshi:0.18.0/	1569296181	1036	597043	45.76.26.34.vultr.com	Elk Grove Village	US	42.0048	-87.9954	America/Chicago	AS20473	1569709702	597043	9603	"Choopa, LLC"
[2a02:181f:0:4163:741f:3ddc:c939:e447]:8333	70015	/Satoshi:0.18.0/	1569512659	1037	0	ptr-377wgfwyvq8lqt0vqszr.18120a2.ip6.access.telenet.be	Halle	BE	50.7338	4.2345	Europe/Brussels	AS6848	1569709702	597043	9603	"Telenet BVBA"
85.10.196.72:8333	70015	/Satoshi:0.14.2/	1568856041	13	597043	85-10-196-72.clients.your-server.de	Roesrath	DE	50.8956	7.1818	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
69.120.51.57:8333	70015	/Satoshi:0.18.0/	1569478976	1037	0	ool-45783339.dyn.optonline.net	Boonton	US	40.9115	-74.414	America/New_York	AS6128	1569709702	597043	9603	"Cablevision Systems Corp."
122.155.201.204:8333	70015	/Satoshi:0.16.0/	1568856041	1037	597043	dr1.thaiticketmajor.com	null	TH	13.75	100.4667	Asia/Bangkok	AS9335	1569709702	597043	9603	"CAT Telecom Public Company Limited"
24.130.112.227:8333	70015	/Satoshi:0.17.1/	1569075971	1037	597043	c-24-130-112-227.hsd1.ca.comcast.net	San Francisco	US	37.7562	-122.4866	America/Los_Angeles	AS7922	1569709702	597043	9603	"Comcast Cable Communications, LLC"
213.91.221.54:8333	70015	/Satoshi:0.18.99/	1569373099	1037	0	213-91-221-54.ip.btc-net.bg	null	BG	42.7	23.3333	Europe/Sofia	AS8866	1569709702	597043	9603	"Vivacom"
97.121.186.188:8444	70015	/Satoshi:0.18.1/	1569705826	1037	597043	97-121-186-188.clsp.qwest.net	Colorado Springs	US	38.8768	-104.812	America/Denver	AS209	1569709702	597043	9603	"CenturyLink Communications, LLC"
78.45.46.181:8333	70015	/Satoshi:0.18.0/	1568856161	1037	597043	ip-78-45-46-181.net.upcbroadband.cz	Prague	CZ	50.1002	14.5497	Europe/Prague	AS6830	1569709702	597043	9603	"Liberty Global B.V."
95.103.172.191:8333	70015	/Satoshi:0.18.1/	1569517809	1037	597043	bband-dyn191.95-103-172.t-com.sk	Trenčín	SK	48.8945	18.0444	Europe/Bratislava	AS6855	1569709702	597043	9603	"Slovak Telecom, a. s."
217.20.130.72:8333	70015	/Satoshi:0.16.3/	1568856161	1037	597043	dvpn	Budapest	HU	47.4977	19.0791	Europe/Budapest	AS5588	1569709702	597043	9603	"T-Mobile Czech Republic a.s."
149.233.252.91:8333	70015	/Satoshi:0.18.0/	1569702695	1037	597043	149.233.252.91.dynamic-pppoe.dt.ipv4.wtnet.de	Hamburg	DE	53.6274	10.0143	Europe/Berlin	AS15943	1569709702	597043	9603	"wilhelm.tel GmbH"
108.51.96.107:8333	70015	/Satoshi:0.18.0/	1569509734	1037	0	pool-108-51-96-107.washdc.fios.verizon.net	Springfield	US	38.7741	-77.2385	America/New_York	AS701	1569709702	597043	9603	"MCI Communications Services, Inc. d/b/a Verizon Business"
34.213.59.49:48533	70015	/Satoshi:0.13.2/	1568856041	13	597043	ec2-34-213-59-49.us-west-2.compute.amazonaws.com	Boardman	US	45.8491	-119.7143	America/Los_Angeles	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
89.101.67.143:8333	70015	/Satoshi:0.16.0/	1569178416	1037	597043	089-101-067143.ntlworld.ie	Dublin	IE	53.3338	-6.2488	Europe/Dublin	AS6830	1569709702	597043	9603	"Liberty Global B.V."
159.203.105.43:6666	70015	/Satoshi:0.15.7(ilcore)/	1569396969	5	285542	159.203.105.43	Clifton	US	40.8364	-74.1403	America/New_York	AS14061	1569709702	597043	9603	"DigitalOcean, LLC"
37.59.50.14:8333	70015	/Satoshi:0.16.3/	1569483084	1037	597043	ns3001730.ip-37-59-50.eu	null	FR	48.8582	2.3387	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
[2a01:4f8:161:3354::2]:8333	70015	/Satoshi:0.15.0.1/	1568856041	13	597043	2a01:4f8:161:3354::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
85.245.26.67:8333	70015	/Satoshi:0.18.1/	1568908705	1037	597043	bl12-26-67.dsl.telepac.pt	Faro	PT	37.0194	-7.9322	Europe/Lisbon	AS3243	1569709702	597043	9603	"Servicos De Comunicacoes E Multimedia S.A."
188.62.95.169:8333	70015	/Satoshi:0.18.1/	1568869841	1037	597043	169.95.62.188.dynamic.wline.res.cust.swisscom.ch	Bern	CH	46.9167	7.4667	Europe/Zurich	AS3303	1569709702	597043	9603	"Bluewin"
212.251.232.254:8333	70015	/Satoshi:0.18.1/	1569529365	1037	597043	254.232.251.212.customer.cdi.no	Heimdal	NO	63.35	10.3583	Europe/Oslo	AS2119	1569709702	597043	9603	"Telenor Norge AS"
85.214.220.236:8333	70015	/Satoshi:0.18.0/	1568856041	1037	597043	h2819149.stratoserver.net	Berlin	DE	52.5174	13.3985	Europe/Berlin	AS6724	1569709702	597043	9603	"Strato AG"
5.9.77.110:8333	70015	/Satoshi:0.18.0/	1569517000	1037	597043	static.110.77.9.5.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
34.192.2.58:8333	70015	/Satoshi:0.14.99/	1568856041	12	0	ec2-34-192-2-58.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1569709702	597043	9603	"Amazon.com, Inc."
167.71.225.119:8333	70015	/Satoshi:0.18.0/	1568862114	1036	597043	167.71.225.119	Bengaluru	IN	12.9719	77.5937	Asia/Kolkata	AS14061	1569709702	597043	9603	"DigitalOcean, LLC"
73.93.12.65:8333	70015	/Satoshi:0.18.0/	1569687810	1037	597043	c-73-93-12-65.hsd1.ca.comcast.net	Santa Maria	US	34.9504	-120.4964	America/Los_Angeles	AS7922	1569709702	597043	9603	"Comcast Cable Communications, LLC"
47.232.196.90:8333	70015	/Satoshi:0.18.1/	1568963261	1037	0	047-232-196-090.res.spectrum.com	Burbank	US	34.1657	-118.3409	America/Los_Angeles	AS20115	1569709702	597043	9603	"Charter Communications"
djxkyiezxofdwg7w.onion:8333	70015	/Satoshi:0.17.0(NO2X)/	1569605496	1037	0	null	null	null	0	0	null	TOR	1569709702	597043	9603	"Tor network"
76.168.106.239:8333	70015	/Satoshi:0.17.1/	1568875844	1037	597043	cpe-76-168-106-239.socal.res.rr.com	Los Angeles	US	34.0675	-118.3521	America/Los_Angeles	AS20001	1569709702	597043	9603	"Charter Communications Inc"
35.187.215.241:8333	70015	/Satoshi:0.18.0/	1569706316	1037	597043	241.215.187.35.bc.googleusercontent.com	Mountain View	US	37.4043	-122.0748	America/Los_Angeles	AS15169	1569709702	597043	9603	"Google LLC"
[2a01:4f8:162:2c6::2]:8333	70015	/Satoshi:0.18.0/	1568858249	1037	597043	2a01:4f8:162:2c6::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
95.217.0.25:8333	70015	/Satoshi:0.18.1/	1569707506	1037	597043	static.25.0.217.95.clients.your-server.de	null	FI	60.1708	24.9375	Europe/Helsinki	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
211.110.66.131:8333	70015	/Satoshi:0.13.2/	1568900095	13	597043	211.110.66.131	null	KR	37.5112	126.9741	Asia/Seoul	AS9318	1569709702	597043	9603	"SK Broadband Co Ltd"
91.121.66.195:8333	70015	/Satoshi:0.18.1/	1569533198	1037	597043	ns300873.ip-91-121-66.eu	null	FR	48.8582	2.3387	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
190.2.150.132:8333	70015	/Satoshi:0.14.2/	1568856041	13	597043	customer.worldstream.nl	Haarlem	NL	52.3615	4.6419	Europe/Amsterdam	AS49981	1569709702	597043	9603	"WorldStream B.V."
18.218.151.55:8333	70015	/Satoshi:0.17.1/	1569616758	1037	565799	ec2-18-218-151-55.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
[2001:41d0:2:e45a::]:8333	70015	/Satoshi:0.17.0/	1568856040	1037	597043	2001:41d0:2:e45a::	null	FR	46	2	Europe/Paris	AS16276	1569709702	597043	9603	"OVH SAS"
159.69.141.167:8333	70015	/Satoshi:0.17.1/	1568857357	1037	597043	static.167.141.69.159.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
190.2.151.220:8333	70015	/Satoshi:0.18.0/	1568856041	1037	597043	customer.worldstream.nl	Ammerzoden	NL	51.7497	5.2199	Europe/Amsterdam	AS49981	1569709702	597043	9603	"WorldStream B.V."
52.51.128.216:8333	70015	/Satoshi:0.16.3/	1568857329	1037	597043	ec2-52-51-128-216.eu-west-1.compute.amazonaws.com	Dublin	IE	53.3338	-6.2488	Europe/Dublin	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
47.75.100.150:8333	70015	/Satoshi:0.17.1/	1568856041	1036	597043	47.75.100.150	Central	HK	22.2909	114.15	Asia/Hong_Kong	AS45102	1569709702	597043	9603	"Alibaba (US) Technology Co., Ltd."
85.186.143.88:8333	70015	/Satoshi:0.18.0/	1568856161	1037	597043	home-14388.galati.astral.ro	Iasi	RO	47.1667	27.6	Europe/Bucharest	AS6830	1569709702	597043	9603	"Liberty Global B.V."
86.94.204.81:8333	70015	/Satoshi:0.18.1/	1568856041	1037	597043	ip565ecc51.direct-adsl.nl	Hattem	NL	52.4724	6.0608	Europe/Amsterdam	AS1136	1569709702	597043	9603	"KPN B.V."
18.191.192.149:8333	70015	/Satoshi:0.17.1/	1569708236	1037	565799	ec2-18-191-192-149.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
uiccvhdj6ryfe523.onion:8333	70015	/Satoshi:0.17.1/	1569430522	1037	0	null	null	null	0	0	null	TOR	1569709702	597043	9603	"Tor network"
47.244.111.128:8333	70015	/Satoshi:0.13.2/	1568856041	13	597043	47.244.111.128	null	CN	34.7725	113.7266	Asia/Shanghai	AS45102	1569709702	597043	9603	"Alibaba (US) Technology Co., Ltd."
193.33.61.101:8333	70015	/Satoshi:0.18.1/	1568856040	1037	597043	ns1.xyz.com	null	NL	52.3824	4.8995	Europe/Amsterdam	AS62370	1569709702	597043	9603	"Snel.com B.V."
[2a01:4f8:160:438c::2]:8433	70015	/Satoshi:0.18.1/	1568856041	1037	597043	2a01:4f8:160:438c::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
85.195.206.49:8333	70015	/Satoshi:0.18.99/	1568856041	1032	0	85-195-206-49.init7.net	Winterthur	CH	47.5056	8.7241	Europe/Zurich	AS13030	1569709702	597043	9603	"Init7 (Switzerland) Ltd."
172.104.244.173:8333	70015	/Satoshi:0.17.0/	1568856040	1037	597043	li1821-173.members.linode.com	Philadelphia	US	39.9476	-75.1474	America/New_York	AS63949	1569709702	597043	9603	"Linode, LLC"
207.154.220.21:8333	70015	/Satoshi:0.18.0/	1569691652	1037	597043	207.154.220.21	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569709702	597043	9603	"DigitalOcean, LLC"
169.1.84.151:8333	70015	/Satoshi:0.16.0/	1569428104	1037	597043	169-1-84-151.ip.afrihost.co.za	Centurion	ZA	-25.8408	28.1761	Africa/Johannesburg	AS37611	1569709702	597043	9603	"Afrihost"
[2a01:4f8:190:204e::2]:8333	70015	/Satoshi:0.16.3/	1568858519	1037	597043	2a01:4f8:190:204e::2	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569709702	597043	9603	"Hetzner Online GmbH"
18.224.30.188:8333	70015	/Satoshi:0.17.1/	1569709678	1037	565799	ec2-18-224-30-188.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
185.96.94.24:8333	70015	/Satoshi:0.16.0/	1569396424	1037	597043	185.96.94.24	Reading	GB	51.4852	-0.8407	Europe/London	AS198047	1569709702	597043	9603	"Paragon Internet Group Limited"
18.218.92.173:8333	70015	/Satoshi:0.14.99/	1568896708	12	0	ec2-18-218-92-173.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569709702	597043	9603	"Amazon.com, Inc."
77.48.196.234:8333	70015	/Satoshi:0.18.0/	1569661150	1037	597043	77.48.196.234	České Budějovice	CZ	48.9369	14.4131	Europe/Prague	AS6830	1569709702	597043	9603	"Liberty Global B.V."
